camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,plantID
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,4018.0,11922.5,0.3370098553155798,1022.6801342964172,115,186,1346,14,True,173.63316345214844,85.51109313964844,28.46603775024414,0.8703230026777368,raspiT_cameraB.2021.11.02-10.00.01_2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1695.0,7397.0,0.22914695146681088,619.6735006570816,139,138,1165,17,True,167.27902221679688,107.19102478027344,148.5115966796875,0.7677147103390695,raspiT_cameraB.2021.11.01-08.30.01_11
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,9474.0,32206.0,0.29416878842451716,1394.5891369581223,233,206,1765,14,True,204.72291564941406,125.65043640136719,64.28070831298828,0.7894938017770445,raspiT_cameraB.2021.11.04-16.30.02_1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,14548.0,23746.0,0.6126505516718606,1541.211388707161,161,194,1404,24,True,188.17530822753906,139.53472900390625,157.1132049560547,0.6709367869769688,raspiT_cameraB.2021.11.06-09.30.01_5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,723.0,3263.5,0.22154129002604567,580.3832330703735,146,94,1132,13,True,135.1773681640625,36.708709716796875,55.13981246948242,0.9624216295016386,raspiT_cameraB.2021.10.29-11.00.01_13
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,10082.0,14555.0,0.6926829268292682,1139.726919054985,149,135,1081,30,True,135.71420288085938,113.70738220214844,124.65462493896484,0.5459091449172974,raspiT_cameraB.2021.11.05-20.30.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,6384.0,9780.5,0.6527273656766014,606.0559107065201,108,131,907,29,True,120.27294158935547,101.65223693847656,172.7554931640625,0.5344824037109339,raspiT_cameraB.2021.11.03-19.00.01_7
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,11370.0,17519.0,0.6490096466693305,1050.0625529289246,174,147,1228,32,True,156.29774475097656,128.03564453125,68.64167785644531,0.5735396348007454,raspiT_cameraB.2021.11.06-08.30.01_12
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,2900.0,4327.5,0.6701328711727326,429.9310202598572,96,72,636,21,True,84.34647369384766,59.40938949584961,81.74772644042969,0.7098534356105068,raspiT_cameraB.2021.10.31-13.00.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,7793.0,14901.5,0.5229674864946482,1292.215182185173,138,179,1237,21,True,139.7976837158203,107.9644775390625,32.84336471557617,0.6352690623981957,raspiT_cameraB.2021.11.04-15.00.01_12
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,4761.0,6553.5,0.7264820325017166,635.9786509275436,99,93,831,24,True,107.04007720947266,70.8115005493164,43.11511993408203,0.7499081670249804,raspiT_cameraB.2021.11.07-10.00.01_11
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,2800.0,4218.5,0.6637430366243926,423.78888487815857,94,71,624,20,True,82.98600006103516,59.42778396606445,84.47795867919922,0.6979790407181218,raspiT_cameraB.2021.10.31-11.30.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,8794.0,25030.0,0.3513383939272873,1550.1568766832352,210,178,1662,15,True,171.01422119140625,122.96321105957031,42.036277770996094,0.6949859583871326,raspiT_cameraB.2021.11.04-16.00.01_3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,4206.0,6258.0,0.6720997123681688,492.80107748508453,106,87,757,23,True,111.93578338623047,69.7887954711914,121.23847961425781,0.781845901401152,raspiT_cameraB.2021.11.03-12.00.01_14
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,13164.0,21937.0,0.6000820531522086,1236.1629971265793,183,191,1364,25,True,192.01927185058594,139.88613891601562,39.98712921142578,0.685045251045724,raspiT_cameraB.2021.11.08-08.30.01_14
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,692.0,3040.5,0.22759414569972045,347.05372953414917,130,34,886,12,True,124.08293914794922,41.97559356689453,85.9118881225586,0.9410431378842478,raspiT_cameraB.2021.11.02-18.00.01_11
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,20233.0,37722.0,0.5363713482848206,1838.5966885089874,238,269,1853,28,True,244.22096252441406,172.860107421875,156.44024658203125,0.7064107891191946,raspiT_cameraB.2021.11.09-08.30.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,8709.0,32593.0,0.26720461448777344,1416.7239373922348,225,206,1557,15,True,190.7744903564453,138.83294677734375,36.33173751831055,0.6858602366771469,raspiT_cameraB.2021.11.04-14.30.01_3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,29409.0,48909.0,0.6013003741642643,1670.2266072034836,281,276,2017,32,True,252.84158325195312,237.70333862304688,41.12412643432617,0.3408228082021653,raspiT_cameraB.2021.11.09-16.00.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,14886.0,24968.0,0.5962031400192246,1514.6299262046814,222,166,1483,29,True,196.7004852294922,138.0957794189453,81.34001159667969,0.7121166100633829,raspiT_cameraB.2021.11.07-17.00.01_14
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,9972.0,15709.0,0.6347953402508116,919.0336134433746,165,139,1206,24,True,153.0401611328125,117.14723205566406,58.44130325317383,0.643474849109902,raspiT_cameraB.2021.11.05-18.00.01_12
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,28939.0,47527.5,0.6088895902372311,2049.8023644685745,271,276,2026,32,True,250.9087371826172,230.41513061523438,21.992271423339844,0.39583310361329943,raspiT_cameraB.2021.11.09-14.30.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,3356.0,5205.5,0.6447027182787436,601.0868945121765,74,110,693,21,True,99.23046875,65.13123321533203,16.475292205810547,0.7544450150769559,raspiT_cameraB.2021.11.03-18.30.01_13
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,7421.0,22507.5,0.3297123181161835,1141.1364349126816,207,173,1599,13,True,158.32273864746094,100.31565856933594,95.88603210449219,0.7736485375281466,raspiT_cameraB.2021.11.04-08.00.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,3439.0,4888.5,0.7034877774368415,432.6173119544983,99,70,713,17,True,88.9344711303711,63.62870407104492,71.70104217529297,0.6986577576203897,raspiT_cameraB.2021.11.01-18.30.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,20545.0,37743.5,0.5443321366592924,1532.3027272224426,219,266,1938,25,True,239.95423889160156,180.96714782714844,6.595001220703125,0.6566751163443351,raspiT_cameraB.2021.11.07-21.00.01_7
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,28042.0,53334.5,0.5257759986500296,2218.1647181510925,279,246,2314,16,True,258.7029724121094,204.74659729003906,59.31680679321289,0.6112532843576278,raspiT_cameraB.2021.11.09-16.30.01_3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,14925.0,24153.0,0.617935660166439,1108.028561115265,212,176,1418,29,True,193.64427185058594,152.0392608642578,73.13740539550781,0.61930917141933,raspiT_cameraB.2021.11.08-10.30.01_15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,4329.0,6476.5,0.6684165830309581,692.7570459842682,108,92,864,26,True,114.61119079589844,69.00457000732422,123.62095642089844,0.7984392916140645,raspiT_cameraB.2021.11.03-15.00.02_14
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,26709.0,50247.0,0.5315541226341871,2151.0864325761795,254,242,2054,26,True,254.6138458251953,207.83119201660156,58.91796112060547,0.5776841769198484,raspiT_cameraB.2021.11.09-14.00.01_3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,11.0,6841.0,0.001607952053793305,364.4818534851074,131,108,929,6,True,166.8824005126953,90.28053283691406,46.18898010253906,0.8410335611745754,raspiT_cameraB.2021.11.01-17.30.01_15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,26908.0,50123.0,0.5368393751371626,2482.879532933235,244,298,1945,22,True,279.8970642089844,191.26068115234375,162.24168395996094,0.7301142704627929,raspiT_cameraB.2021.11.12-20.00.01_13
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,45448.0,91565.0,0.4963468574236881,3290.8405039310455,372,364,2246,29,True,318.40496826171875,306.9610900878906,86.29010772705078,0.26568921790267064,raspiT_cameraB.2021.11.11-10.30.01_1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,9253.0,14837.5,0.6236225779275485,814.0214208364487,143,159,1166,27,True,148.90768432617188,113.18667602539062,141.44891357421875,0.6497908367924257,raspiT_cameraB.2021.11.04-14.00.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,2434.0,13208.0,0.18428225317989097,660.41477394104,152,171,1281,12,True,334.09112548828125,128.2382049560547,0.0,0.9233987876056104,raspiT_cameraB.2021.11.05-12.30.01_15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,8647.0,13541.0,0.6385791300494793,798.080295920372,143,147,1058,23,True,123.46118927001953,122.88468933105469,24.36437225341797,0.09652544826338769,raspiT_cameraB.2021.11.04-18.30.01_10
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,45727.0,83022.0,0.5507817205078172,3241.6176739931107,373,366,2253,33,True,321.3839111328125,304.56695556640625,90.76444244384766,0.3192417473532536,raspiT_cameraB.2021.11.11-12.00.01_1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,3704.0,5873.5,0.6306290967906699,491.87214517593384,124,75,854,20,True,108.15438079833984,60.825721740722656,93.86450958251953,0.8268672087992225,raspiT_cameraB.2021.11.01-10.30.01_10
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,17564.0,40271.5,0.4361397017742076,1986.0547612905502,251,249,1874,30,True,219.87815856933594,161.39990234375,76.43904876708984,0.6791035861755883,raspiT_cameraB.2021.11.06-15.00.01_0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,2706.0,6911.0,0.39154970337143685,626.5071297883987,196,66,1313,15,True,177.31207275390625,51.507083892822266,79.34944915771484,0.9568785415473912,raspiT_cameraB.2021.10.31-13.30.01_3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,17843.0,27484.5,0.6492022776474012,1611.7262312173843,222,193,1518,21,True,210.00482177734375,170.20584106445312,62.941036224365234,0.5857588441114436,raspiT_cameraB.2021.11.08-17.30.01_10
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,2565.0,6658.0,0.38525082607389605,611.2460052967072,167,77,1199,15,True,140.58140563964844,59.65714645385742,114.12955474853516,0.9054934912372161,raspiT_cameraB.2021.10.31-11.00.01_3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,18506.0,46490.0,0.39806409980641,2021.8410822153091,252,280,1953,25,True,211.62289428710938,185.73117065429688,81.1585464477539,0.47929915319417143,raspiT_cameraB.2021.11.06-17.30.01_0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,20744.0,30911.5,0.6710771072254662,1344.8118813037872,227,179,1549,30,True,223.10459899902344,159.90040588378906,93.79869842529297,0.6973754384492857,raspiT_cameraB.2021.11.08-20.00.01_4
