camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,plantID
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,3718.0,7654.5,0.4857273499248808,859.5729277133942,100,123,872,21,True,109.51634216308594,86.52348327636719,20.70301055908203,0.6130412676276533,raspiM_cameraB.2023.05.20-15.00.02_1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,2718.0,4985.0,0.545235707121364,613.324833035469,107,70,767,25,True,93.31672668457031,61.13745880126953,104.2343521118164,0.7554894846009679,raspiM_cameraB.2023.05.21-13.00.02_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,19451.0,34662.5,0.5611539848539487,2243.9568495750427,203,249,1695,26,True,218.78079223632812,163.8887939453125,168.6274871826172,0.6624564047652045,raspiM_cameraB.2023.05.26-13.00.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,3219.0,6308.5,0.5102639296187683,728.3815809488297,122,86,821,19,True,103.59593963623047,69.86457061767578,87.32097625732422,0.7383708786552096,raspiM_cameraB.2023.05.22-20.30.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1283.0,2731.0,0.46979128524350056,404.5215080976486,90,48,623,22,True,83.88691711425781,40.42655944824219,101.33092498779297,0.8762166873822311,raspiM_cameraB.2023.05.18-16.30.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,33021.0,63425.0,0.5206306661411115,3697.4088941812515,307,294,2173,30,True,303.1784973144531,228.29281616210938,48.45883560180664,0.6580227520745288,raspiM_cameraB.2023.05.30-14.00.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,16412.0,39511.0,0.41537799600111364,2239.503524541855,264,234,1786,32,True,243.66036987304688,175.46157836914062,54.596343994140625,0.6938628609107064,raspiM_cameraB.2023.05.25-09.00.01_8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,4749.0,10213.5,0.46497283007783813,1020.4742188453674,111,127,997,24,True,127.31167602539062,91.73041534423828,156.02383422851562,0.6934357356188382,raspiM_cameraB.2023.05.24-13.30.01_11
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,12934.0,23868.5,0.5418857489997276,1764.838702917099,190,190,1305,33,True,181.227294921875,153.4268798828125,129.68870544433594,0.5322309862641236,raspiM_cameraB.2023.05.27-14.30.02_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,15107.0,31685.5,0.4767795995013492,1990.5169228315353,185,228,1559,26,True,223.67832946777344,160.41770935058594,169.2149200439453,0.6968875823129236,raspiM_cameraB.2023.05.29-13.00.01_11
