camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,plantID
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,20689,45911.5,0.450627838,2249.486261,275,249,1828,29,TRUE,237.9938507,210.9543304,95.26544189,0.462947628,raspiR_cameraA.2023.05.21-10.30.01_12
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,6431,12470.5,0.515697045,1041.339298,126,155,1067,24,TRUE,133.8783264,104.3295822,179.337616,0.626667724,raspiR_cameraA.2023.05.21-16.30.01_8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,62054,102410.5,0.605933962,3603.961787,365,390,2730,37,TRUE,360.3384705,291.7940369,37.27457047,0.586736884,raspiR_cameraA.2023.05.26-13.00.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,28351,52439,0.540647228,2103.831727,223,298,2311,31,TRUE,283.2339783,198.8085785,168.912796,0.712252367,raspiR_cameraA.2023.05.23-11.00.01_13
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,16461,41781,0.393982911,2151.171014,238,225,1971,28,TRUE,271.6630554,174.4749146,107.5695877,0.766497336,raspiR_cameraA.2023.05.20-11.00.01_0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,6475,14812,0.437145558,1057.954162,168,153,1126,20,TRUE,132.6176605,113.9950027,151.7962036,0.51100736,raspiR_cameraA.2023.05.21-19.00.02_8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,1086,1409,0.770759404,194.1665206,41,51,347,17,TRUE,52.32584,32.54085541,14.70222092,0.783105538,raspiR_cameraA.2023.05.18-14.30.01_14
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,95723,159494.5,0.600164896,4354.805633,418,426,3668,27,TRUE,435.7567444,388.7171936,60.00132751,0.451934953,raspiR_cameraA.2023.05.29-19.30.02_10
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,2932,5396.5,0.543315112,654.6404326,99,95,690,22,TRUE,92.26612091,67.13694,129.399231,0.685954378,raspiR_cameraA.2023.05.19-10.30.01_8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,57495,98190,0.585548427,3112.099136,373,359,2855,27,TRUE,389.8345642,289.0965576,55.71733475,0.670855821,raspiR_cameraA.2023.05.29-09.00.01_1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,65342,114183.5,0.57225431,3549.320435,406,420,2609,44,TRUE,378.2826843,346.729248,0.334688336,0.399833746,raspiR_cameraA.2023.05.31-10.00.01_14
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,13082,23019,0.568313133,1330.188576,202,197,1374,28,TRUE,186.6201324,141.8713074,48.3456955,0.649672305,raspiR_cameraA.2023.05.21-16.30.01_11
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,47273,81834.5,0.577665899,2931.430282,325,347,2587,39,TRUE,329.1368408,280.3973083,37.829319,0.523676643,raspiR_cameraA.2023.05.25-14.30.01_7
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,61251,96974.5,0.631619653,3784.559812,338,328,2686,32,TRUE,330.5314331,299.1559448,122.8647003,0.425250638,raspiR_cameraA.2023.05.27-10.00.01_0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,106325,269885,0.393964096,7211.806801,776,386,5703,35,TRUE,647.2253418,570.3841553,125.7100525,0.472601974,raspiR_cameraA.2023.05.24-19.30.01_10
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,58149,109137,0.532807389,3833.720845,423,387,2817,38,TRUE,398.9219971,335.4220276,69.75952911,0.541313124,raspiR_cameraA.2023.05.31-17.30.01_1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,63828,120335,0.530419246,3948.907392,390,414,2897,30,TRUE,407.3831787,327.2062683,174.9101563,0.59572237,raspiR_cameraA.2023.05.30-14.00.01_11
